OKRES,OBEC,OKRSEK,PROP_MAE,OKRSEK_POC_HLASU,url_ps2021,url_ps2025
2103,532819,7,1.02,431,https://www.volby.cz/appdata/ps2021/vysled/okrsek/2103/532819_7.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/2103/532819_7.json
5202,572926,4,1.02,587,https://www.volby.cz/appdata/ps2021/vysled/okrsek/5202/572926_4.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/5202/572926_4.json
5302,557064,3011,1.02,631,https://www.volby.cz/appdata/ps2021/vysled/okrsek/5302/557064_3011.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/5302/557064_3011.json
6207,593711,25,1.03,487,https://www.volby.cz/appdata/ps2021/vysled/okrsek/6207/593711_25.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/6207/593711_25.json
2103,532053,32,1.03,554,https://www.volby.cz/appdata/ps2021/vysled/okrsek/2103/532053_32.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/2103/532053_32.json
6102,586943,2,1.03,731,https://www.volby.cz/appdata/ps2021/vysled/okrsek/6102/586943_2.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/6102/586943_2.json
8102,598003,13,1.03,969,https://www.volby.cz/appdata/ps2021/vysled/okrsek/8102/598003_13.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/8102/598003_13.json
3101,544256,49,1.04,466,https://www.volby.cz/appdata/ps2021/vysled/okrsek/3101/544256_49.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/3101/544256_49.json
5204,576361,2,1.04,580,https://www.volby.cz/appdata/ps2021/vysled/okrsek/5204/576361_2.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/5204/576361_2.json
7105,569445,1,1.04,648,https://www.volby.cz/appdata/ps2021/vysled/okrsek/7105/569445_1.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/7105/569445_1.json
3204,557587,2,1.04,756,https://www.volby.cz/appdata/ps2021/vysled/okrsek/3204/557587_2.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/3204/557587_2.json
2102,531189,1,1.04,882,https://www.volby.cz/appdata/ps2021/vysled/okrsek/2102/531189_1.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/2102/531189_1.json
5102,563510,20,1.05,489,https://www.volby.cz/appdata/ps2021/vysled/okrsek/5102/563510_20.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/5102/563510_20.json
6204,584363,1,1.05,498,https://www.volby.cz/appdata/ps2021/vysled/okrsek/6204/584363_1.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/6204/584363_1.json
2101,529486,1,1.05,534,https://www.volby.cz/appdata/ps2021/vysled/okrsek/2101/529486_1.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/2101/529486_1.json
5201,569810,71,1.05,536,https://www.volby.cz/appdata/ps2021/vysled/okrsek/5201/569810_71.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/5201/569810_71.json
5202,572659,6,1.05,539,https://www.volby.cz/appdata/ps2021/vysled/okrsek/5202/572659_6.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/5202/572659_6.json
7202,592170,3,1.05,636,https://www.volby.cz/appdata/ps2021/vysled/okrsek/7202/592170_3.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/7202/592170_3.json
2105,534153,1,1.06,200,https://www.volby.cz/appdata/ps2021/vysled/okrsek/2105/534153_1.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/2105/534153_1.json
3101,544256,26,1.06,300,https://www.volby.cz/appdata/ps2021/vysled/okrsek/3101/544256_26.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/3101/544256_26.json
7203,541630,20,1.06,488,https://www.volby.cz/appdata/ps2021/vysled/okrsek/7203/541630_20.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/7203/541630_20.json
7203,544841,12,1.06,588,https://www.volby.cz/appdata/ps2021/vysled/okrsek/7203/544841_12.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/7203/544841_12.json
6104,590266,13,1.06,793,https://www.volby.cz/appdata/ps2021/vysled/okrsek/6104/590266_13.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/6104/590266_13.json
6201,581496,1,1.06,1100,https://www.volby.cz/appdata/ps2021/vysled/okrsek/6201/581496_1.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/6201/581496_1.json
6202,551198,3009,1.07,396,https://www.volby.cz/appdata/ps2021/vysled/okrsek/6202/551198_3009.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/6202/551198_3009.json
2111,539911,2,1.07,440,https://www.volby.cz/appdata/ps2021/vysled/okrsek/2111/539911_2.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/2111/539911_2.json
7202,592731,12,1.07,515,https://www.volby.cz/appdata/ps2021/vysled/okrsek/7202/592731_12.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/7202/592731_12.json
1100,547361,14012,1.07,636,https://www.volby.cz/appdata/ps2021/vysled/okrsek/1100/547361_14012.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/1100/547361_14012.json
6205,586722,6,1.07,671,https://www.volby.cz/appdata/ps2021/vysled/okrsek/6205/586722_6.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/6205/586722_6.json
6105,596949,1,1.08,171,https://www.volby.cz/appdata/ps2021/vysled/okrsek/6105/596949_1.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/6105/596949_1.json
5301,571164,20,1.08,325,https://www.volby.cz/appdata/ps2021/vysled/okrsek/5301/571164_20.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/5301/571164_20.json
6201,582336,1,1.08,333,https://www.volby.cz/appdata/ps2021/vysled/okrsek/6201/582336_1.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/6201/582336_1.json
3205,558745,1,1.08,342,https://www.volby.cz/appdata/ps2021/vysled/okrsek/3205/558745_1.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/3205/558745_1.json
5203,574121,11,1.08,382,https://www.volby.cz/appdata/ps2021/vysled/okrsek/5203/574121_11.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/5203/574121_11.json
8102,598356,1,1.08,729,https://www.volby.cz/appdata/ps2021/vysled/okrsek/8102/598356_1.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/8102/598356_1.json
6104,591122,1,1.09,127,https://www.volby.cz/appdata/ps2021/vysled/okrsek/6104/591122_1.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/6104/591122_1.json
2111,540242,1,1.09,368,https://www.volby.cz/appdata/ps2021/vysled/okrsek/2111/540242_1.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/2111/540242_1.json
7102,554944,1,1.09,369,https://www.volby.cz/appdata/ps2021/vysled/okrsek/7102/554944_1.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/7102/554944_1.json
8102,557226,1,1.09,519,https://www.volby.cz/appdata/ps2021/vysled/okrsek/8102/557226_1.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/8102/557226_1.json
6206,593273,1,1.09,566,https://www.volby.cz/appdata/ps2021/vysled/okrsek/6206/593273_1.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/6206/593273_1.json
6203,583782,2,1.09,866,https://www.volby.cz/appdata/ps2021/vysled/okrsek/6203/583782_2.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/6203/583782_2.json
3206,566942,1,1.1,131,https://www.volby.cz/appdata/ps2021/vysled/okrsek/3206/566942_1.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/3206/566942_1.json
2111,564478,1,1.1,176,https://www.volby.cz/appdata/ps2021/vysled/okrsek/2111/564478_1.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/2111/564478_1.json
2101,529451,3,1.1,251,https://www.volby.cz/appdata/ps2021/vysled/okrsek/2101/529451_3.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/2101/529451_3.json
3107,552933,1,1.1,256,https://www.volby.cz/appdata/ps2021/vysled/okrsek/3107/552933_1.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/3107/552933_1.json
8106,546046,19017,1.1,312,https://www.volby.cz/appdata/ps2021/vysled/okrsek/8106/546046_19017.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/8106/546046_19017.json
3103,545881,22,1.1,331,https://www.volby.cz/appdata/ps2021/vysled/okrsek/3103/545881_22.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/3103/545881_22.json
8105,555321,31,1.1,465,https://www.volby.cz/appdata/ps2021/vysled/okrsek/8105/555321_31.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/8105/555321_31.json
7103,589250,12,1.1,466,https://www.volby.cz/appdata/ps2021/vysled/okrsek/7103/589250_12.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/7103/589250_12.json
6201,581739,1,1.1,491,https://www.volby.cz/appdata/ps2021/vysled/okrsek/6201/581739_1.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/6201/581739_1.json
8105,555321,1,1.1,542,https://www.volby.cz/appdata/ps2021/vysled/okrsek/8105/555321_1.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/8105/555321_1.json
7103,589250,28,1.1,583,https://www.volby.cz/appdata/ps2021/vysled/okrsek/7103/589250_28.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/7103/589250_28.json
5201,570109,5,1.1,592,https://www.volby.cz/appdata/ps2021/vysled/okrsek/5201/570109_5.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/5201/570109_5.json
5201,569810,65,1.1,638,https://www.volby.cz/appdata/ps2021/vysled/okrsek/5201/569810_65.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/5201/569810_65.json
6204,584495,1,1.1,737,https://www.volby.cz/appdata/ps2021/vysled/okrsek/6204/584495_1.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/6204/584495_1.json
2103,532321,1,1.11,159,https://www.volby.cz/appdata/ps2021/vysled/okrsek/2103/532321_1.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/2103/532321_1.json
5201,570109,1,1.11,525,https://www.volby.cz/appdata/ps2021/vysled/okrsek/5201/570109_1.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/5201/570109_1.json
7202,592510,1,1.11,537,https://www.volby.cz/appdata/ps2021/vysled/okrsek/7202/592510_1.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/7202/592510_1.json
2102,531189,3,1.11,780,https://www.volby.cz/appdata/ps2021/vysled/okrsek/2102/531189_3.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/2102/531189_3.json
6201,582212,1,1.12,336,https://www.volby.cz/appdata/ps2021/vysled/okrsek/6201/582212_1.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/6201/582212_1.json
3106,551384,1,1.12,382,https://www.volby.cz/appdata/ps2021/vysled/okrsek/3106/551384_1.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/3106/551384_1.json
6102,587711,3,1.12,619,https://www.volby.cz/appdata/ps2021/vysled/okrsek/6102/587711_3.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/6102/587711_3.json
5304,580031,4,1.12,766,https://www.volby.cz/appdata/ps2021/vysled/okrsek/5304/580031_4.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/5304/580031_4.json
5201,570931,1,1.12,853,https://www.volby.cz/appdata/ps2021/vysled/okrsek/5201/570931_1.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/5201/570931_1.json
6105,595209,15,1.13,373,https://www.volby.cz/appdata/ps2021/vysled/okrsek/6105/595209_15.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/6105/595209_15.json
5204,576069,7,1.13,390,https://www.volby.cz/appdata/ps2021/vysled/okrsek/5204/576069_7.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/5204/576069_7.json
3203,546208,4009,1.13,401,https://www.volby.cz/appdata/ps2021/vysled/okrsek/3203/546208_4009.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/3203/546208_4009.json
8102,598810,5,1.13,440,https://www.volby.cz/appdata/ps2021/vysled/okrsek/8102/598810_5.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/8102/598810_5.json
5304,579891,15,1.13,460,https://www.volby.cz/appdata/ps2021/vysled/okrsek/5304/579891_15.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/5304/579891_15.json
7102,505188,6,1.13,489,https://www.volby.cz/appdata/ps2021/vysled/okrsek/7102/505188_6.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/7102/505188_6.json
2103,532053,28,1.13,506,https://www.volby.cz/appdata/ps2021/vysled/okrsek/2103/532053_28.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/2103/532053_28.json
6101,569780,1,1.13,674,https://www.volby.cz/appdata/ps2021/vysled/okrsek/6101/569780_1.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/6101/569780_1.json
6205,586765,1,1.13,724,https://www.volby.cz/appdata/ps2021/vysled/okrsek/6205/586765_1.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/6205/586765_1.json
6201,581917,5,1.13,778,https://www.volby.cz/appdata/ps2021/vysled/okrsek/6201/581917_5.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/6201/581917_5.json
6204,584568,1,1.13,1121,https://www.volby.cz/appdata/ps2021/vysled/okrsek/6204/584568_1.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/6204/584568_1.json
5201,571091,5,1.14,103,https://www.volby.cz/appdata/ps2021/vysled/okrsek/5201/571091_5.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/5201/571091_5.json
5302,573515,1,1.14,203,https://www.volby.cz/appdata/ps2021/vysled/okrsek/5302/573515_1.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/5302/573515_1.json
3201,553786,8,1.14,206,https://www.volby.cz/appdata/ps2021/vysled/okrsek/3201/553786_8.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/3201/553786_8.json
7204,585068,42,1.14,522,https://www.volby.cz/appdata/ps2021/vysled/okrsek/7204/585068_42.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/7204/585068_42.json
7201,588296,16,1.14,571,https://www.volby.cz/appdata/ps2021/vysled/okrsek/7201/588296_16.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/7201/588296_16.json
8104,599808,2,1.14,572,https://www.volby.cz/appdata/ps2021/vysled/okrsek/8104/599808_2.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/8104/599808_2.json
5302,557064,3013,1.14,600,https://www.volby.cz/appdata/ps2021/vysled/okrsek/5302/557064_3013.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/5302/557064_3013.json
3202,557005,2,1.15,77,https://www.volby.cz/appdata/ps2021/vysled/okrsek/3202/557005_2.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/3202/557005_2.json
6101,548588,1,1.15,151,https://www.volby.cz/appdata/ps2021/vysled/okrsek/6101/548588_1.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/6101/548588_1.json
2107,570940,1,1.15,189,https://www.volby.cz/appdata/ps2021/vysled/okrsek/2107/570940_1.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/2107/570940_1.json
8105,555321,10,1.15,365,https://www.volby.cz/appdata/ps2021/vysled/okrsek/8105/555321_10.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/8105/555321_10.json
5204,576069,6,1.15,395,https://www.volby.cz/appdata/ps2021/vysled/okrsek/5204/576069_6.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/5204/576069_6.json
7105,523704,13,1.15,417,https://www.volby.cz/appdata/ps2021/vysled/okrsek/7105/523704_13.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/7105/523704_13.json
6202,551112,17008,1.15,482,https://www.volby.cz/appdata/ps2021/vysled/okrsek/6202/551112_17008.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/6202/551112_17008.json
3102,545821,3,1.15,538,https://www.volby.cz/appdata/ps2021/vysled/okrsek/3102/545821_3.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/3102/545821_3.json
5201,570231,1,1.15,540,https://www.volby.cz/appdata/ps2021/vysled/okrsek/5201/570231_1.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/5201/570231_1.json
6202,551031,20035,1.15,564,https://www.volby.cz/appdata/ps2021/vysled/okrsek/6202/551031_20035.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/6202/551031_20035.json
6103,549215,1,1.15,658,https://www.volby.cz/appdata/ps2021/vysled/okrsek/6103/549215_1.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/6103/549215_1.json
3202,556254,1,1.15,663,https://www.volby.cz/appdata/ps2021/vysled/okrsek/3202/556254_1.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/3202/556254_1.json
6204,584495,5,1.15,688,https://www.volby.cz/appdata/ps2021/vysled/okrsek/6204/584495_5.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/6204/584495_5.json
5303,505145,1,1.15,738,https://www.volby.cz/appdata/ps2021/vysled/okrsek/5303/505145_1.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/5303/505145_1.json
7202,592781,1,1.16,252,https://www.volby.cz/appdata/ps2021/vysled/okrsek/7202/592781_1.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/7202/592781_1.json
5102,546577,1,1.16,271,https://www.volby.cz/appdata/ps2021/vysled/okrsek/5102/546577_1.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/5102/546577_1.json
5201,569810,15,1.16,551,https://www.volby.cz/appdata/ps2021/vysled/okrsek/5201/569810_15.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/5201/569810_15.json
6203,583081,2,1.16,888,https://www.volby.cz/appdata/ps2021/vysled/okrsek/6203/583081_2.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/6203/583081_2.json
4102,578029,1,1.17,189,https://www.volby.cz/appdata/ps2021/vysled/okrsek/4102/578029_1.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/4102/578029_1.json
5204,576361,5,1.17,305,https://www.volby.cz/appdata/ps2021/vysled/okrsek/5204/576361_5.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/5204/576361_5.json
5202,573094,4,1.17,349,https://www.volby.cz/appdata/ps2021/vysled/okrsek/5202/573094_4.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/5202/573094_4.json
5304,579891,9,1.17,363,https://www.volby.cz/appdata/ps2021/vysled/okrsek/5304/579891_9.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/5304/579891_9.json
2101,529842,1,1.17,367,https://www.volby.cz/appdata/ps2021/vysled/okrsek/2101/529842_1.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/2101/529842_1.json
3107,552046,11,1.17,412,https://www.volby.cz/appdata/ps2021/vysled/okrsek/3107/552046_11.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/3107/552046_11.json
8104,599344,10,1.17,451,https://www.volby.cz/appdata/ps2021/vysled/okrsek/8104/599344_10.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/8104/599344_10.json
6105,596787,1,1.17,472,https://www.volby.cz/appdata/ps2021/vysled/okrsek/6105/596787_1.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/6105/596787_1.json
5302,557064,3009,1.17,493,https://www.volby.cz/appdata/ps2021/vysled/okrsek/5302/557064_3009.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/5302/557064_3009.json
7104,513750,1,1.17,494,https://www.volby.cz/appdata/ps2021/vysled/okrsek/7104/513750_1.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/7104/513750_1.json
7204,585068,53,1.17,587,https://www.volby.cz/appdata/ps2021/vysled/okrsek/7204/585068_53.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/7204/585068_53.json
7204,585891,1,1.17,625,https://www.volby.cz/appdata/ps2021/vysled/okrsek/7204/585891_1.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/7204/585891_1.json
3206,560251,1,1.17,672,https://www.volby.cz/appdata/ps2021/vysled/okrsek/3206/560251_1.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/3206/560251_1.json
8102,552542,1,1.17,742,https://www.volby.cz/appdata/ps2021/vysled/okrsek/8102/552542_1.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/8102/552542_1.json
5205,579203,13,1.18,290,https://www.volby.cz/appdata/ps2021/vysled/okrsek/5205/579203_13.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/5205/579203_13.json
2107,535419,10,1.18,458,https://www.volby.cz/appdata/ps2021/vysled/okrsek/2107/535419_10.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/2107/535419_10.json
7202,592005,8,1.18,507,https://www.volby.cz/appdata/ps2021/vysled/okrsek/7202/592005_8.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/7202/592005_8.json
5301,571661,1,1.18,536,https://www.volby.cz/appdata/ps2021/vysled/okrsek/5301/571661_1.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/5301/571661_1.json
5201,569810,58,1.18,563,https://www.volby.cz/appdata/ps2021/vysled/okrsek/5201/569810_58.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/5201/569810_58.json
1100,547034,11051,1.18,581,https://www.volby.cz/appdata/ps2021/vysled/okrsek/1100/547034_11051.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/1100/547034_11051.json
8105,555321,12,1.18,627,https://www.volby.cz/appdata/ps2021/vysled/okrsek/8105/555321_12.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/8105/555321_12.json
7201,588296,11,1.18,1005,https://www.volby.cz/appdata/ps2021/vysled/okrsek/7201/588296_11.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/7201/588296_11.json
